image_conf_Calculus,image_conf_Caries,image_conf_Gingivitis,image_conf_Hypodontia,image_conf_Mouth_Ulcer,image_conf_Oral_cancer,image_conf_Tooth Discoloration,text_conf_Calculus,text_conf_Caries,text_conf_Gingivitis,text_conf_Hypodontia,text_conf_Mouth_Ulcer,text_conf_Oral_cancer,text_conf_Tooth Discoloration,true_label
0.9829213,0.0015457645,0.012919614,0.0023192428,1.0425808e-06,1.4449418e-05,0.000278585,0.0534450154328446,0.7141433094271407,0.04105145363890242,0.03076852167485802,0.03941564358524772,0.08308575607497852,0.03809030016602811,Calculus
0.22829148,0.0013620103,0.76688194,5.975496e-05,1.1068308e-06,0.0033868067,1.6916272e-05,0.13134184191982595,0.14834920286525516,0.43631265335706826,0.04389131131688504,0.07662034472497517,0.09349159887912788,0.06999304693686245,Calculus
0.39182562,0.0011001246,0.5946336,8.3796716e-05,8.953806e-07,0.01231217,4.3844855e-05,0.21488811221441903,0.19835558563181097,0.1771944238048357,0.0865306269663046,0.05930423488521816,0.18733302244929864,0.07639399404811315,Calculus
0.2696182,0.0006491347,0.72778416,0.00014374919,6.5536046e-06,0.0017431448,5.5066685e-05,0.19519882154573576,0.05001028046846723,0.05591969281517507,0.14197780736599522,0.041777711719585414,0.1487488463475357,0.3663668397375057,Calculus
0.7665513,0.046769004,0.11623816,0.020793697,0.0007926874,0.011050071,0.037805013,0.0501321038836866,0.08766904041467452,0.7217810729323484,0.02846630492116992,0.048322102406391516,0.045287595881366945,0.018341779560362103,Calculus
0.39182562,0.0011001246,0.5946336,8.3796716e-05,8.953806e-07,0.01231217,4.3844855e-05,0.1295080407954429,0.0508545376799362,0.06213290619902942,0.30587954302238524,0.13327506491972416,0.0711409112145114,0.2472089961689707,Calculus
0.4053108,0.00013910685,0.58358353,2.6884052e-05,1.1691303e-06,0.010928933,9.5689875e-06,0.2911437650639054,0.0914244276441779,0.08158257680744614,0.17992097200483448,0.13975871396509795,0.10932679763276923,0.10684274688176901,Calculus
0.541862,0.006720299,0.40600353,0.03531484,1.5059021e-05,0.00508186,0.005002358,0.17629025045984156,0.0551589474984417,0.4555775913119108,0.05589661062371081,0.09177170751256396,0.059783600037896914,0.10552129255563429,Calculus
0.38855332,0.063486956,0.37718427,0.02167509,0.019720277,0.118616134,0.010763946,0.2981948593345491,0.09023111101918643,0.37984415568018415,0.04027144697213296,0.08767602278990835,0.045065108393130646,0.05871729581090833,Calculus
0.4506874,0.00028774564,0.5456619,1.5771499e-05,6.284393e-07,0.0032528117,9.377732e-05,0.4280844843056899,0.041492201973511646,0.11229612639918615,0.0960229479826776,0.04065831553333838,0.047221213420394134,0.2342247103852022,Calculus
0.4132726,0.0002021065,0.5854762,0.00017072003,9.916691e-07,0.0008304092,4.6974397e-05,0.2750249656322863,0.07541429279812904,0.07013982372040917,0.22221997069153537,0.1089275386523683,0.10515303861513219,0.1431203698901397,Calculus
0.99416274,0.00037895216,0.0012151706,0.0014310537,8.74835e-06,0.00022166134,0.0025817587,0.22600494049906347,0.2650615588466734,0.11512406073746355,0.11843147520724061,0.08397713748433662,0.08349517080351238,0.10790565642171017,Calculus
0.65654445,0.0017797106,0.33632872,0.0004044924,6.0620972e-05,0.0029902053,0.0018917895,0.3302884383009326,0.04703328117438457,0.12544605899373978,0.20562053700107444,0.04007768903637912,0.13011790996261977,0.12141608553086963,Calculus
0.4038479,0.13491403,0.41542768,0.012891629,0.00039537257,0.025207039,0.007316381,0.18847793545533567,0.06007474599767861,0.0796090487423605,0.24249533964496275,0.11396205066105775,0.06376368815795322,0.25161719134065147,Calculus
0.9912176,0.0015268613,0.0058846166,0.0012127238,3.726624e-07,2.0257403e-05,0.00013767112,0.04547133655269839,0.014645169142823228,0.8232134354649909,0.013004966835987578,0.03205095880125193,0.024936993007230096,0.04667714019501792,Calculus
0.2336176,0.002384844,0.7484862,0.0014825455,8.9352456e-05,0.013748229,0.00019115451,0.18183597360516662,0.10660059963430266,0.4678501540900434,0.07596442016019818,0.051063247558526266,0.06020598450736786,0.056479620444395036,Calculus
0.26867574,8.142083e-05,0.73101574,1.0958205e-05,2.4936418e-07,0.00012043622,9.554266e-05,0.2718800556707454,0.05739240780355614,0.07293700547870516,0.22201746347030626,0.06130104185677244,0.07680173929180853,0.23767028642810606,Calculus
0.53950405,0.012804465,0.045033906,0.39429194,0.00011649451,0.0034512335,0.004797965,0.34380229900111686,0.07414122140797753,0.10995692991556051,0.22090721958165535,0.07255325384836156,0.09766374213173933,0.08097533411358886,Calculus
0.21945988,0.0023683747,0.76064384,0.0022694785,5.371544e-05,0.015094863,0.000109752276,0.3129100642162388,0.08222138940747148,0.3179487172573169,0.03523443780987075,0.0809705167000938,0.13850360005589632,0.032211274553112006,Calculus
0.9550875,0.006503717,0.031822175,0.006152169,1.4946321e-05,0.0002153491,0.00020419041,0.20931230096426698,0.052849576518254726,0.05300179146460442,0.1299615502213419,0.08905338147783584,0.059545759290777475,0.4062756400629186,Calculus
0.69124705,0.04549362,0.25804362,0.0010886162,6.7353217e-06,0.00230482,0.00181549,0.3585487269787033,0.07705966908141919,0.05159455035374822,0.20350991155580594,0.10348354370869832,0.11799025186579108,0.08781334645583395,Calculus
0.5531035,0.2476502,0.13751264,0.0045460444,0.00063043716,0.0024697422,0.05408742,0.3817679775339555,0.07720004508131836,0.12601647048990502,0.1279458911885203,0.10893344231724779,0.04397474400803473,0.13416142938101822,Calculus
0.77254647,0.01261234,0.18232922,0.02297884,0.0005095827,0.0017421534,0.007281416,0.18099905458316584,0.0717577069465978,0.09078041112452312,0.20300992951738078,0.10919536036829393,0.10009830391046667,0.24415923354957172,Calculus
0.40641794,0.07129339,0.49778837,0.003545891,0.00021717268,0.0050439276,0.015693262,0.5453908312055437,0.04129006502306554,0.037809284231407406,0.15473229211493342,0.06329509884739555,0.04716214634109506,0.11032028223655917,Calculus
0.9671872,0.007889895,0.019156555,0.00025444466,1.0902067e-05,0.0054339417,6.700589e-05,0.3145020136148966,0.11041095048521983,0.3940553943977614,0.039008230284823676,0.05115780645770473,0.047972666602110185,0.042892938157483664,Calculus
0.541862,0.006720299,0.40600353,0.03531484,1.5059021e-05,0.00508186,0.005002358,0.2078379168277078,0.0805836756447475,0.09465622515766438,0.18750850273903547,0.151175764881091,0.12352129956525267,0.1547166151845012,Calculus
0.29566965,0.012708755,0.6600646,0.0007942271,2.858116e-05,0.03023581,0.00049846526,0.23415960064832667,0.2941684583949737,0.1337047634293987,0.06579583632864473,0.12614648540285323,0.06797182281013776,0.07805303298566524,Calculus
0.44152406,6.946814e-05,0.5579128,0.00013338537,9.615046e-08,0.00034855207,1.1578984e-05,0.09280412239342845,0.013351358200574577,0.7423031527393287,0.029970680387096833,0.014698341455240191,0.01735818468402489,0.08951416014030636,Calculus
0.40824693,0.0005567672,0.58867055,0.0009068775,1.1561382e-05,0.00096835586,0.00063893903,0.2763730312319558,0.050868232652212506,0.045890752823664595,0.15261798703000426,0.06660167730743943,0.11820813878357472,0.28944018017114864,Calculus
0.5819794,7.543542e-05,0.41445726,5.9053786e-05,5.5460555e-07,8.088486e-05,0.003347419,0.10799793278410226,0.15383387278793456,0.07528026766511467,0.09223340117783936,0.1907851678585856,0.27964858440021934,0.10022077332620417,Calculus
0.5819794,7.543542e-05,0.41445726,5.9053786e-05,5.5460555e-07,8.088486e-05,0.003347419,0.10483904689298368,0.030509607869076708,0.7766142787052174,0.01851190608481069,0.025229754186912236,0.023208229803260972,0.0210871764577383,Calculus
0.3008521,0.00019897998,0.6952868,0.00033846474,1.3331928e-06,0.0032723525,5.002425e-05,0.27690255848871437,0.07299198288155562,0.07467635632364039,0.0963948956150149,0.2146338772751771,0.1644759403574019,0.09992438905849582,Calculus
0.5393292,0.11735216,0.3120172,0.0070591834,5.2026935e-05,0.01790815,0.0062821503,0.4007676953817102,0.1114354696076212,0.2582384343428738,0.04618468043606359,0.08557529737849605,0.0645341468710095,0.03326427598222555,Calculus
0.6035783,0.074230745,0.2098527,0.03284741,0.0014419457,0.07352519,0.0045237453,0.2766383386733185,0.1077168908575737,0.1790280626480837,0.10278966898277221,0.13753208040099876,0.08923241153064655,0.10706254690660641,Calculus
0.38189986,0.0023832028,0.60164046,0.00069086545,8.461016e-05,0.012316021,0.0009849992,0.22108338348283255,0.1395816044792181,0.1646668334689116,0.16156168762390785,0.06925623634763625,0.1504256642813325,0.09342459031616134,Calculus
0.24642703,6.5394684e-05,0.75285697,2.0778829e-05,5.3712586e-07,0.0005227849,0.00010654725,0.330819476093252,0.08229611704467803,0.1258007989037017,0.1273114353435017,0.10822900775144303,0.09030802457824676,0.13523514028517664,Calculus
0.4053108,0.00013910685,0.58358353,2.6884052e-05,1.1691303e-06,0.010928933,9.5689875e-06,0.43889172752538413,0.04773093893403354,0.08846034126599799,0.1614024785575499,0.05551817204267503,0.047690141738333296,0.16030619993602588,Calculus
0.541862,0.006720299,0.40600353,0.03531484,1.5059021e-05,0.00508186,0.005002358,0.10882541761733933,0.05414949319257085,0.7156414109934202,0.026474332876775822,0.029841194689600538,0.03488832918197593,0.03017982144831761,Calculus
0.4506874,0.00028774564,0.5456619,1.5771499e-05,6.284393e-07,0.0032528117,9.377732e-05,0.13956834168403306,0.07246861015369145,0.03809595437699038,0.07332163159864308,0.08254231022455383,0.1217686847620633,0.4722344672000249,Calculus
0.26867574,8.142083e-05,0.73101574,1.0958205e-05,2.4936418e-07,0.00012043622,9.554266e-05,0.06007959379201484,0.025274916111511666,0.7460381710248184,0.024791821447675264,0.030020646669175866,0.035491141900396456,0.07830370905440752,Calculus
0.53950405,0.012804465,0.045033906,0.39429194,0.00011649451,0.0034512335,0.004797965,0.207399706106005,0.07855455700620456,0.374426679856045,0.04338088966394909,0.09534243467201362,0.05796768194439071,0.14292805075139214,Calculus
0.9550875,0.006503717,0.031822175,0.006152169,1.4946321e-05,0.0002153491,0.00020419041,0.19123990584202658,0.0769638774759631,0.11595954213131326,0.37046423778697496,0.10490228086229561,0.06890840741159505,0.07156174848983131,Calculus
0.17603673,0.00024384183,0.82159436,0.00034336137,2.1296414e-06,0.0015985401,0.00018112578,0.34334582827219107,0.07214900736725008,0.3799627525013438,0.07188828099612095,0.032302863026659884,0.04251863455191364,0.05783263328452063,Calculus
0.2696182,0.0006491347,0.72778416,0.00014374919,6.5536046e-06,0.0017431448,5.5066685e-05,0.6115337211569645,0.06137410963166152,0.022746551031691247,0.11779780328505011,0.029106173648010242,0.06324982489360478,0.09419181635301768,Calculus
0.9885153,0.0039091017,0.0036827547,0.003683071,9.0091123e-07,0.00015424355,5.4550506e-05,0.14979013703679053,0.061249533343792656,0.07644914612037713,0.16844722962603545,0.07306854899796562,0.1417721565541337,0.3292232483209048,Calculus
0.60281986,0.0021894164,0.3884913,0.001686673,2.1459136e-05,0.00077361136,0.0040176315,0.30875948885157584,0.070765948178816,0.08154982249640673,0.18320371090810364,0.09585835459621578,0.11927367006769249,0.14058900490118936,Calculus
0.14355993,0.0020205362,0.8527407,0.00010327357,7.875588e-07,0.0015344728,4.0272396e-05,0.03241011363128035,0.012904746560993394,0.8652974855479871,0.012615174967379138,0.01597184930269193,0.019560623280479826,0.04124000670918824,Calculus
0.5819794,7.543542e-05,0.41445726,5.9053786e-05,5.5460555e-07,8.088486e-05,0.003347419,0.11125233402207921,0.07073045433544266,0.10579908388858908,0.16657779412860788,0.10473818713972084,0.2560200641739646,0.18488208231159567,Calculus
0.30038607,0.018551935,0.6020546,0.00043405182,0.0016861962,0.032402772,0.044484384,0.19660878518370314,0.1227002482052691,0.12135055435858688,0.1282725730984151,0.05888288755448323,0.10102403842635957,0.27116091317318297,Calculus
0.842989,8.62385e-05,0.14705579,2.9182734e-06,3.7270617e-08,5.3953805e-05,0.009812143,0.09907496996651143,0.12651537932477439,0.5728431359848396,0.034437448094124384,0.05020838838314162,0.04735551949046073,0.06956515875614773,Calculus
0.16484621,0.0026509548,0.83044654,4.8546524e-05,1.0427343e-06,0.0015071929,0.0004995177,0.5094027500380907,0.054817622322951176,0.04740903335990788,0.1277522287960427,0.1058345992313024,0.06324103990237406,0.09154272634933122,Calculus
0.9885153,0.0039091017,0.0036827547,0.003683071,9.0091123e-07,0.00015424355,5.4550506e-05,0.3981225642576501,0.056844239604985754,0.051127601021734255,0.2591047115984373,0.06861411252290778,0.054852420162875434,0.1113343508314094,Calculus
0.9145268,0.00066394085,0.06726883,0.00079857284,0.004624486,0.011219997,0.00089735154,0.3303663378683031,0.048521344758673854,0.3277000912396672,0.030537735119007852,0.06693018551819394,0.15717324140599545,0.03877106409015851,Calculus
0.74092233,0.044211112,0.11930352,0.01486208,0.0016839656,0.0066612796,0.07235563,0.5789088697842787,0.04098769398890985,0.05261478068237405,0.07415070858883012,0.09616771411132262,0.06581831546836027,0.09135191737592449,Calculus
0.4053108,0.00013910685,0.58358353,2.6884052e-05,1.1691303e-06,0.010928933,9.5689875e-06,0.3384268089092008,0.06201373326744058,0.0634075986209124,0.21233102154825165,0.09289472346147555,0.07226901769647091,0.1586570964962482,Calculus
0.9571727,0.0030805403,0.012932253,0.0015977145,0.00031043967,0.01774349,0.0071627176,0.1918584418040884,0.40773726819489803,0.08160931256598,0.0863651536966078,0.06714092387299045,0.06056262557242455,0.10472627429301093,Calculus
0.40824693,0.0005567672,0.58867055,0.0009068775,1.1561382e-05,0.00096835586,0.00063893903,0.35450584461053275,0.09387566086828264,0.09468392356437762,0.13522285691512453,0.09479748104456957,0.1265362218057376,0.10037801119137515,Calculus
0.5819794,7.543542e-05,0.41445726,5.9053786e-05,5.5460555e-07,8.088486e-05,0.003347419,0.222420655533259,0.04762879708292019,0.4592343749461,0.03189751221741987,0.17347768762422708,0.032540047696496835,0.03280092489957705,Calculus
0.39182562,0.0011001246,0.5946336,8.3796716e-05,8.953806e-07,0.01231217,4.3844855e-05,0.4199522191945732,0.05037666781338382,0.17689934700054769,0.07642133015446473,0.09794777244826615,0.09985345681199322,0.07854920657677104,Calculus
0.4506874,0.00028774564,0.5456619,1.5771499e-05,6.284393e-07,0.0032528117,9.377732e-05,0.0335963702410327,0.6954595122661215,0.019844534369363644,0.032357682839748145,0.03890831456617811,0.14899038462028383,0.03084320109727213,Calculus
0.4038479,0.13491403,0.41542768,0.012891629,0.00039537257,0.025207039,0.007316381,0.07774322071349468,0.03328367955709651,0.7424994290067355,0.021831688260740216,0.05292276478271941,0.03452284893570775,0.03719636874350591,Calculus
0.9550875,0.006503717,0.031822175,0.006152169,1.4946321e-05,0.0002153491,0.00020419041,0.22210804640778442,0.05783508295596979,0.05122864162586027,0.4448151173957482,0.07986567979948073,0.04956704543234594,0.09458038638281066,Calculus
0.40395114,0.011236581,0.4969677,0.002116714,0.0017331894,0.010737947,0.073256806,0.2209618560322663,0.1892091188249748,0.3841302049214755,0.037953440167514625,0.05565478281064981,0.07407127246808398,0.03801932477503495,Calculus
0.72566634,0.0002949655,0.27376193,3.403904e-05,5.041475e-08,2.3822367e-05,0.0002188073,0.3920708100418396,0.06332220604075148,0.1441860914599303,0.08492400896195494,0.16009174317124558,0.06767353787693894,0.08773160244733924,Calculus
0.3612055,0.0036500792,0.63426685,0.00022119388,1.7569462e-06,0.00042106933,0.00023352017,0.22775395798702217,0.05039380189933709,0.07136395896295479,0.4229744612185942,0.04655471254203591,0.04456216309477516,0.13639694429528057,Calculus
0.65654445,0.0017797106,0.33632872,0.0004044924,6.0620972e-05,0.0029902053,0.0018917895,0.40827034877356466,0.055280004368464475,0.10770015371620276,0.06559546064579724,0.05453590753476563,0.17672991153893705,0.1318882134222681,Calculus
0.42033407,0.00054837106,0.57834834,0.00017289836,1.994145e-07,0.0005622237,3.389794e-05,0.11135095220691237,0.22995518794973502,0.3209117985888886,0.09559310789083884,0.07922889291755224,0.07464943498417867,0.08831062546189429,Calculus
0.45999005,0.0023995258,0.52628094,0.00013729492,3.9485954e-07,0.011112863,7.886786e-05,0.27349881175599716,0.06300889847663244,0.10994921537694001,0.23258210788311265,0.09691599204981785,0.07088045642385633,0.15316451803364367,Calculus
0.93209076,5.875114e-05,0.066911586,9.791785e-05,7.6564356e-05,0.0007049928,5.9511858e-05,0.19263696369840938,0.31446913822202777,0.14628123965147216,0.057637053726784224,0.10762541503807758,0.09355855235558302,0.08779163730764594,Calculus
0.46556476,0.009486035,0.46118373,0.0013337388,0.00042790655,0.0029093148,0.059094507,0.5335618387752153,0.0724547619774361,0.043850553827738156,0.12377964674713232,0.06698444112761545,0.05766723451274726,0.10170152303211535,Calculus
0.7389965,0.0002441475,0.2605446,3.4286684e-05,3.5014157e-08,1.5682983e-05,0.00016481041,0.2590592130068948,0.05923882543232575,0.11977352179846149,0.27163835182963714,0.058105262892132484,0.07586593725287619,0.15631888778767228,Calculus
0.7389965,0.0002441475,0.2605446,3.4286684e-05,3.5014157e-08,1.5682983e-05,0.00016481041,0.511514773406327,0.11251975470198049,0.0649502974871077,0.10996659897276717,0.07227362476646446,0.05627993537069584,0.07249501529465728,Calculus
0.24030918,0.05933085,0.48436624,0.0034743736,0.010139883,0.047386784,0.15499264,0.19619097934971366,0.029302882384254245,0.5871035361162196,0.08079105054813958,0.021036871959786613,0.01605662494878052,0.06951805469310575,Calculus
0.34581447,0.0041880975,0.64922327,0.00023239582,2.057711e-06,0.00028275998,0.00025699212,0.38103070896748714,0.06038528568591182,0.0671213885510657,0.14250485554756107,0.13183351941309854,0.0969268694049272,0.1201973724299485,Calculus
0.34581447,0.0041880975,0.64922327,0.00023239582,2.057711e-06,0.00028275998,0.00025699212,0.25734671166540707,0.21130378917816175,0.14500588167334427,0.06409548994454899,0.09823382103915644,0.12368720111463224,0.10032710538474932,Calculus
0.6213898,0.0030948936,0.37123832,0.00049333845,4.0991643e-05,0.0014747615,0.002267849,0.29003952944404277,0.015334163305987223,0.621234374747281,0.015563444635735552,0.018915609408622903,0.022652433762348,0.016260444695982427,Calculus
0.6213898,0.0030948936,0.37123832,0.00049333845,4.0991643e-05,0.0014747615,0.002267849,0.14202600665438317,0.22462800314405368,0.09663739982014463,0.10207146761463592,0.10997911126162083,0.19939660254263408,0.12526140896252771,Calculus
0.9038927,0.00051028136,0.09196324,0.00024277101,0.00047368283,0.002604984,0.0003123139,0.41466861507706587,0.06581174459762994,0.09101888696050997,0.09432406522787327,0.1683891519833221,0.0665920117930076,0.09919552436059123,Calculus
0.9038927,0.00051028136,0.09196324,0.00024277101,0.00047368283,0.002604984,0.0003123139,0.22423696550416955,0.09130749837888422,0.05824949605055641,0.1156402855596747,0.10249308291878484,0.14104675984478796,0.2670259117431423,Calculus
0.6997542,0.14133547,0.14389622,0.0084367115,6.140091e-05,0.0027156877,0.0038003197,0.39467449854009634,0.08107026176537774,0.20124745176548325,0.0811869576344243,0.08679789018451774,0.04198266919005765,0.11304027092004294,Calculus
0.49195555,0.00046310705,0.50591767,0.0005440177,2.1534092e-06,0.0010354919,8.197449e-05,0.08113902342400897,0.07161179751847331,0.07951888993608554,0.27622947419737653,0.10155528546909721,0.07223056659126362,0.31771496286369477,Calculus
0.74745464,0.02186511,0.22900844,0.000508464,9.842989e-07,0.00021178756,0.00095057883,0.22304928522523507,0.161915915923856,0.12071457113673549,0.08343417508785309,0.10454832674289902,0.11807568531933309,0.18826204056408832,Calculus
0.46107814,0.00027401862,0.5382978,0.00022253656,5.3243056e-08,0.0001060198,2.1500588e-05,0.11215661819241624,0.029100585314976373,0.671791219873138,0.025793403659179287,0.03553912287809347,0.04201236814360115,0.08360668193859552,Calculus
